run_id,manifest_path,model,task_id,family,status,official_process,official_result,official_comment,metric_source,grade_result_path,query_path
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,PDFPlumber_01,PDFPlumber,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,PDFPlumber_02,PDFPlumber,graded_failed,True,False,"✅ Column names and order match.
Overall cell-by-cell match rate: 64.92% (threshold=75%)
❌ Test failed!",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/gemini-2.5-pro-preview-06-05/PDFPlumber_02/grade/PDFPlumber_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,PDFPlumber_03,PDFPlumber,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,PyPDF2_01,PyPDF2,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,PyPDF2_02,PyPDF2,graded,True,True,✅ All 19 pages passed accuracy >=95% check,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/gemini-2.5-pro-preview-06-05/PyPDF2_02/grade/PyPDF2_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,PyPDF2_03,PyPDF2,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Scrapy_01,Scrapy,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Scrapy_02,Scrapy,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Scrapy_03,Scrapy,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SpeechBrain_01,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SpeechBrain_02,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SpeechBrain_03,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SpeechBrain_04,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_04/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SpeechBrain_05,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_05/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Stegano_01,Stegano,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Stegano_02,Stegano,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Stegano_03,Stegano,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,StyleTransfer_01,StyleTransfer,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,StyleTransfer_02,StyleTransfer,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,StyleTransfer_03,StyleTransfer,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SuperResolution_01,SuperResolution,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SuperResolution_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SuperResolution_02,SuperResolution,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SuperResolution_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,SuperResolution_03,SuperResolution,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SuperResolution_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Trafilatura_01,Trafilatura,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Trafilatura_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Trafilatura_02,Trafilatura,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Trafilatura_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,Trafilatura_03,Trafilatura,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Trafilatura_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,TransparentBackground_01,TransparentBackground,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/TransparentBackground_01/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,TransparentBackground_02,TransparentBackground,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/TransparentBackground_02/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,TransparentBackground_03,TransparentBackground,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/TransparentBackground_03/query.json
20260401-provider-full54-wave-gemini25profull54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gemini25profull54/run_manifest.json,gemini-2.5-pro-preview-06-05,VideoPose3D_01,VideoPose3D,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/VideoPose3D_01/query.json
